gene_id,gene_name,gene_length,completeness,cohort_origin,phylum,genus,kegg,eggNOG,sample_freq,individual_freq,eggNOG_funccat,kegg_funccat,cohort_assembled
4280102,MH0203_GL0000972,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.0781373322809787,0.0785046728971963,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4280193,MH0204_GL0120003,660,Complete,EUR,unknown,unknown,unknown,COG1974,0.0134175217048145,0.0158878504672897,unknown,Transcription;Signal transduction mechanisms,EUR
4280264,MH0206_GL0128721,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.0007892659826361481,0.0009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4280393,MH0217_GL0007633,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.133385951065509,0.13925233644859802,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4280447,MH0220_GL0204626,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.015785319652723,0.0186915887850467,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4280454,MH0220_GL0237555,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.0323599052880821,0.0271028037383178,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4280525,MH0224_GL0025432,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.04262036306235201,0.0495327102803738,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4281502,MH0268_GL0126036,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.10102604577742699,0.101869158878505,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4282029,MH0293_GL0101604,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.10655090765588,0.10560747663551401,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4283007,MH0342_GL0047198,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.0457774269928966,0.0401869158878505,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4283641,MH0366_GL0130380,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.00236779794790845,0.00280373831775701,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4285125,MH0412_GL0162880,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.42304656669297597,0.405607476635514,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4285343,MH0419_GL0148361,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.14601420678768698,0.13925233644859802,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4285459,MH0423_GL0005468,660,Lack 5'-end,EUR,Firmicutes,Eubacterium,K01356,COG1974,0.18626677190213103,0.189719626168224,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4285681,MH0432_GL0130947,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.22099447513812198,0.225233644859813,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4286044,MH0441_GL0119962,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.00473559589581689,0.00560747663551402,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4286057,MH0441_GL0191898,660,Complete,EUR,Firmicutes,Coprococcus,K01356,COG1974,0.0662983425414365,0.0663551401869159,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4287299,O2.UC23-0_GL0036414,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.00236779794790845,0.0009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4287704,O2.UC32-1_GL0146714,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.00315706393054459,0.00186915887850467,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4288006,O2.UC4-2_GL0140318,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.0236779794790845,0.0168224299065421,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4288014,O2.UC43-0_GL0048237,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.32754538279400197,0.33364485981308395,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4288319,O2.UC48-1_GL0087705,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.0339384372533544,0.0242990654205607,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4288567,O2.UC58-0_GL0085892,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.0134175217048145,0.014018691588784998,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4288748,O2.UC9-0_GL0075338,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.0126282557221784,0.00654205607476636,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4288762,O2.UC9-2_GL0046045,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.0402525651144436,0.0411214953271028,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4289694,V1.CD54-0_GL0034791,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.0441988950276243,0.0420560747663551,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4290385,V1.FI17_GL0091125,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.0007892659826361481,0.0009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4290748,V1.FI36_GL0010827,660,Lack 5'-end,EUR,Firmicutes,unknown,K01356,COG1974,0.8129439621152329,0.81588785046729,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4291576,V1.UC38-4_GL0077728,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.0441988950276243,0.0392523364485981,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4291699,V1.UC43-0_GL0021389,660,Complete,EUR,unknown,unknown,K01356,COG1974,0.0418310970797159,0.0420560747663551,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4292342,DLF010_GL0062238,660,Complete,CHN,unknown,unknown,K01356,COG1974,0.00315706393054459,0.00280373831775701,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4292743,DOM012_GL0003320,660,Complete,CHN,Firmicutes,Acidaminococcus,K01356,COG1974,0.00552486187845304,0.00560747663551402,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4292884,NLF001_GL0051733,660,Complete,CHN,unknown,unknown,K01356,COG1974,0.0276243093922652,0.0327102803738318,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4293751,N074A_GL0047605,660,Complete,CHN,unknown,unknown,K01356,COG1974,0.00947119179163378,0.011214953271027998,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4293788,N083A_GL0077444,660,Complete,CHN,unknown,unknown,unknown,COG1974,0.0142067876874507,0.0158878504672897,unknown,Transcription;Signal transduction mechanisms,CHN;USA
4293790,N083A_GL0086228,660,Complete,CHN,Proteobacteria,Klebsiella,K01356,COG1974,0.0149960536700868,0.0177570093457944,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4293984,SZEY-44A_GL0011566,660,Complete,CHN,unknown,unknown,K01356,COG1974,0.007892659826361479,0.009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4294081,SZEY-79A_GL0052039,660,Complete,CHN,unknown,unknown,K01356,COG1974,0.021310181531176003,0.0205607476635514,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4295138,T2D-68A_GL0036876,660,Complete,CHN,unknown,unknown,K01356,COG1974,0.0007892659826361481,0.0009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4295706,158337416-stool1_revised_C1214400_1_gene71325,660,Complete,USA,unknown,unknown,K01356,COG1974,0.0015785319652723,0.00186915887850467,Enzyme Families,Transcription;Signal transduction mechanisms,USA
4297076,764002286-stool1_revised_C730097_1_gene130705,660,Complete,USA,unknown,unknown,K01356,COG1974,0.0110497237569061,0.0102803738317757,Enzyme Families,Transcription;Signal transduction mechanisms,USA
4297392,765135172-stool1_revised_C760678_1_gene102883,660,Lack 3'-end,USA,unknown,unknown,unknown,COG1974,0.00315706393054459,0.00280373831775701,unknown,Transcription;Signal transduction mechanisms,USA
4297587,444450.ECH74115_2810,660,Complete,SP,Proteobacteria,Escherichia,unknown,COG1974,0.0039463299131807395,0.004672897196261679,unknown,Transcription;Signal transduction mechanisms,
4297936,908338.HMPREF9286_1115,660,Complete,SP,Firmicutes,Peptoniphilus,K01356,COG1974,0.0,0.0,Enzyme Families,Transcription;Signal transduction mechanisms,
4298202,MH0006_GL0206023,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.160220994475138,0.15233644859813097,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4298359,MH0012_GL0078144,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.007892659826361479,0.00841121495327103,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4298464,MH0013_GL0016153,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.00236779794790845,0.00280373831775701,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4299126,MH0061_GL0042675,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.18153117600631402,0.181308411214953,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4299430,MH0086_GL0013037,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.18153117600631402,0.179439252336449,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4299615,MH0095_GL0049956,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0402525651144436,0.0401869158878505,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4300139,MH0119_GL0018558,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0110497237569061,0.0121495327102804,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4300482,MH0135_GL0073360,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0441988950276243,0.0401869158878505,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4300489,MH0135_GL0096372,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.08524072612470401,0.08878504672897199,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4300582,MH0141_GL0036591,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0284135753749013,0.0271028037383178,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4301017,MH0157_GL0123045,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0220994475138122,0.0177570093457944,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4301070,MH0161_GL0019977,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.17442778216258897,0.161682242990654,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4301183,MH0172_GL0009378,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0039463299131807395,0.004672897196261679,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4301289,MH0178_GL0031732,657,Lack 3'-end,EUR,unknown,unknown,K01356,COG1974,0.0015785319652723,0.00186915887850467,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4301965,MH0200_GL0032726,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.7095501183898969,0.705607476635514,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4302184,MH0206_GL0211876,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.026835043409628997,0.0252336448598131,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4302447,MH0224_GL0140789,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0149960536700868,0.014018691588784998,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4302531,MH0229_GL0204949,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.00868192580899763,0.009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4302665,MH0238_GL0195319,657,Lack 5'-end,EUR,unknown,unknown,K01356,COG1974,0.0418310970797159,0.0448598130841121,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4303141,MH0261_GL0065587,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.00236779794790845,0.0009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4303397,MH0271_GL0151745,657,Lack 5'-end,EUR,unknown,unknown,K01356,COG1974,0.0149960536700868,0.0177570093457944,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4303472,MH0274_GL0034377,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.00315706393054459,0.00373831775700935,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4303733,MH0284_GL0013840,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0007892659826361481,0.0009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4303871,MH0293_GL0009300,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0118389897395422,0.0130841121495327,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4304052,MH0305_GL0044890,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0410418310970797,0.0411214953271028,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4304095,MH0308_GL0061004,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0299921073401736,0.0327102803738318,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4304327,MH0318_GL0201082,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0205209155485399,0.0177570093457944,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4304746,MH0337_GL0043882,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0126282557221784,0.014018691588784998,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4305035,MH0350_GL0097149,657,Complete,EUR,unknown,unknown,unknown,COG1974,0.00868192580899763,0.009345794392523359,unknown,Transcription;Signal transduction mechanisms,EUR;CHN
4305701,MH0372_GL0082660,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0276243093922652,0.0280373831775701,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4305824,MH0376_GL0010239,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.00631412786108919,0.00654205607476636,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4306214,MH0389_GL0094125,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0015785319652723,0.00186915887850467,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4307755,MH0439_GL0025663,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0757695343330703,0.0738317757009346,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4307765,MH0439_GL0105919,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.026835043409628997,0.0261682242990654,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4308005,MH0447_GL0202964,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0015785319652723,0.00186915887850467,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4308623,O2.UC1-1_GL0052058,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0149960536700868,0.0121495327102804,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4308670,O2.UC12-1_GL0140666,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.00315706393054459,0.00186915887850467,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4309638,O2.UC40-0_GL0017237,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.00631412786108919,0.00560747663551402,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4310291,O2.UC56-2_GL0136607,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.00473559589581689,0.004672897196261679,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4310496,O2.UC8-2_GL0135436,657,Lack 5'-end,EUR,unknown,unknown,K01356,COG1974,0.541436464088398,0.5196261682242991,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4310554,V1.CD1-0-PT_GL0051675,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0307813733228098,0.0261682242990654,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4310875,V1.CD25-4_GL0148334,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.00315706393054459,0.00186915887850467,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4311940,V1.FI13_GL0128942,657,Lack 5'-end,EUR,Firmicutes,Faecalibacterium,K01356,COG1974,0.0110497237569061,0.0121495327102804,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4312660,V1.UC1-0_GL0049528,657,Complete,EUR,unknown,unknown,K01356,COG1974,0.0181531176006314,0.0177570093457944,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4315171,ED13A_GL0077841,657,Complete,CHN,unknown,unknown,unknown,COG1974,0.0220994475138122,0.0261682242990654,unknown,Transcription;Signal transduction mechanisms,CHN
4316404,T2D-20A_GL0049776,657,Complete,CHN,unknown,unknown,unknown,COG1974,0.0110497237569061,0.0121495327102804,unknown,Transcription;Signal transduction mechanisms,CHN
4316670,T2D-54A_GL0036278,657,Complete,CHN,Proteobacteria,unknown,K03503,COG1974,0.021310181531176003,0.0168224299065421,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4317059,HT14A_GL0042923,657,Complete,CHN,unknown,unknown,K01356,COG1974,0.0505130228887135,0.0420560747663551,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4317354,158337416-stool1_revised_C1265028_1_gene155335,657,Complete,USA,unknown,unknown,K01356,COG1974,0.00236779794790845,0.00186915887850467,Enzyme Families,Transcription;Signal transduction mechanisms,USA
4317701,158924089-stool1_revised_scaffold19263_2_gene63755,657,Complete,USA,unknown,unknown,K01356,COG1974,0.00315706393054459,0.00280373831775701,Enzyme Families,Transcription;Signal transduction mechanisms,USA
4317741,159166850-stool1_revised_scaffold50_1_gene10226,657,Complete,USA,unknown,unknown,K01356,COG1974,0.0355169692186267,0.0289719626168224,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4317783,159207311-stool1_revised_scaffold35658_1_gene176176,657,Complete,USA,unknown,unknown,K01356,COG1974,0.0039463299131807395,0.00373831775700935,Enzyme Families,Transcription;Signal transduction mechanisms,USA
4319130,765640925-stool1_revised_C1197578_1_gene69003,657,Complete,USA,unknown,unknown,K01356,COG1974,0.00631412786108919,0.00560747663551402,Enzyme Families,Transcription;Signal transduction mechanisms,USA
4319842,MH0006_GL0102665,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.11128650355169699,0.12616822429906502,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4320100,MH0012_GL0162053,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0891870560378848,0.0906542056074766,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4320150,MH0013_GL0022880,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0039463299131807395,0.004672897196261679,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4320304,MH0025_GL0085753,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0102604577742699,0.011214953271027998,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4320403,MH0035_GL0022980,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0007892659826361481,0.0009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4320790,MH0062_GL0020478,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0560378847671665,0.0448598130841121,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4320815,MH0064_GL0015007,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0007892659826361481,0.0009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4321060,MH0086_GL0093817,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.015785319652723,0.0186915887850467,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4321620,MH0107_GL0073798,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0347277032359905,0.0383177570093458,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4321729,MH0115_GL0119880,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0544593528018942,0.0607476635514019,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4321757,MH0117_GL0029107,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0449881610102605,0.0504672897196262,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4322017,MH0129_GL0015366,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0134175217048145,0.0130841121495327,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4322221,MH0140_GL0069783,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.063930544593528,0.0551401869158879,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4322248,MH0141_GL0047008,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0883977900552486,0.091588785046729,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4322819,MH0166_GL0046811,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0315706393054459,0.0289719626168224,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4323425,MH0191_GL0083411,654,Lack 5'-end,EUR,unknown,unknown,K03503,COG1974,0.0631412786108919,0.0635514018691589,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4323432,MH0191_GL0184092,654,Complete,EUR,unknown,unknown,K03503,COG1974,0.16337805840568304,0.181308411214953,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4323614,MH0197_GL0094755,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0378847671665351,0.0373831775700935,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4323875,MH0206_GL0055544,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0007892659826361481,0.0009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4323967,MH0212_GL0034176,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.00236779794790845,0.00280373831775701,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4324135,MH0222_GL0183860,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0363062352012628,0.0401869158878505,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4324640,MH0247_GL0054111,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.007103393843725341,0.00654205607476636,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4324982,MH0262_GL0034954,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0252565114443567,0.0261682242990654,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4325036,MH0262_GL0136977,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0102604577742699,0.0121495327102804,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4325066,MH0264_GL0066352,654,Complete,EUR,Proteobacteria,Escherichia,K01356,COG1974,0.0781373322809787,0.0850467289719626,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4325481,MH0277_GL0044776,654,Lack 5'-end,EUR,unknown,unknown,K01356,COG1974,0.021310181531176003,0.0224299065420561,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4325494,MH0277_GL0053555,654,Complete,EUR,Proteobacteria,unknown,K01356,COG1974,0.00315706393054459,0.00280373831775701,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4327159,MH0359_GL0067616,654,Complete,EUR,Firmicutes,unknown,K01356,COG1974,0.229676400947119,0.22429906542056102,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4328965,MH0419_GL0196519,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0015785319652723,0.00186915887850467,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4329184,MH0428_GL0143906,654,Lack 5'-end,EUR,unknown,unknown,K01356,COG1974,0.007892659826361479,0.009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4329614,MH0437_GL0226375,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.15548539857932098,0.153271028037383,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4330319,O2.CD3-0-PT_GL0000900,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.08524072612470401,0.0831775700934579,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4330418,O2.CD3-0-PT_GL0185942,654,Complete,EUR,Firmicutes,unknown,K01356,COG1974,0.007892659826361479,0.009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4330740,O2.UC18-0_GL0029770,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0110497237569061,0.00841121495327103,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4330816,O2.UC19-2_GL0027502,654,Complete,EUR,Actinobacteria,unknown,K01356,COG1974,0.0710339384372533,0.0598130841121495,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4331501,O2.UC38-1_GL0147742,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.33149171270718203,0.329906542056075,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4332612,V1.CD17-4_GL0144216,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0260457774269929,0.0196261682242991,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4332706,V1.CD21-0_GL0031845,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0149960536700868,0.0168224299065421,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4332823,V1.CD29-0_GL0059480,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.153906866614049,0.157943925233645,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4333515,V1.CD6-0-PT_GL0241660,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0355169692186267,0.0355140186915888,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4333906,V1.FI11_GL0109204,654,Lack 5'-end,EUR,unknown,unknown,K01356,COG1974,0.00552486187845304,0.00654205607476636,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4334137,V1.FI17_GL0055877,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.00315706393054459,0.00373831775700935,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4334539,V1.FI35_GL0126455,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.0118389897395422,0.011214953271027998,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4335086,V1.UC26-0_GL0117764,654,Lack 5'-end,EUR,Firmicutes,Blautia,K01356,COG1974,0.11049723756906099,0.0841121495327103,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4335163,V1.UC30-0_GL0096881,654,Complete,EUR,unknown,unknown,K01356,COG1974,0.10734017363851599,0.11028037383177601,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4335392,V1.UC39-4_GL0006846,654,Complete,EUR,unknown,unknown,unknown,COG1974,0.0015785319652723,0.0009345794392523359,unknown,Transcription;Signal transduction mechanisms,EUR
4336288,DLM013_GL0076338,654,Complete,CHN,unknown,unknown,K01356,COG1974,0.0378847671665351,0.0429906542056075,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4336462,DOF010_GL0000096,654,Complete,CHN,unknown,unknown,K01356,COG1974,0.00236779794790845,0.00280373831775701,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4336836,NLM026_GL0106676,654,Complete,CHN,unknown,unknown,K01356,COG1974,0.00315706393054459,0.00373831775700935,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4337016,NOM009_GL0010075,654,Complete,CHN,unknown,unknown,K01356,COG1974,0.0260457774269929,0.0289719626168224,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4337138,BGI089A_GL0017307,654,Lack 5'-end,CHN,Firmicutes,Blautia,K01356,COG1974,0.4001578531965271,0.40467289719626204,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4337340,N020A_GL0069300,654,Complete,CHN,unknown,unknown,K01356,COG1974,0.058405682715075,0.0588785046728972,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
